miRNA_1	miRNA_2	target
MIR106A	MIR106B	CALD1
MIR106A	MIR106B	UBE2W
MIR106A	MIR106B	LAMA3
MIR106A	MIR106B	ZNFX1
MIR106A	MIR106B	MAP3K9
MIR106A	MIR106B	PLEKHA3
MIR106A	MIR106B	GUCY1A1
MIR106A	MIR106B	NBEA
MIR106A	MIR106B	NAA30
MIR106A	MIR106B	FJX1
MIR106A	MIR106B	NABP1
MIR106A	MIR106B	RSRP1
MIR106A	MIR106B	SAR1B
MIR106A	MIR106B	HBP1
MIR106A	MIR106B	CDC37L1
MIR106A	MIR106B	NR4A2
MIR106A	MIR106B	PBX3
MIR106A	MIR106B	RNF128
MIR106A	MIR106B	RHOC
MIR106A	MIR106B	TMEM64
MIR106A	MIR106B	KIF23
MIR106A	MIR106B	BAMBI
MIR106A	MIR106B	VASH2
MIR106A	MIR106B	PPP3R1
MIR106A	MIR106B	LHX6
MIR106A	MIR106B	USP3
MIR106A	MIR106B	ANKIB1
MIR106A	MIR106B	OXR1
MIR106A	MIR106B	CNOT7
MIR106A	MIR106B	GPR6
MIR106A	MIR106B	MAP3K2
MIR106A	MIR106B	NEDD4L
MIR106A	MIR106B	TRAPPC14
MIR106A	MIR106B	METAP1
MIR106A	MIR106B	MKRN1
MIR106A	MIR106B	PPP6C
MIR106A	MIR106B	TWF1
MIR106A	MIR106B	EPHA4
MIR106A	MIR106B	CD69
MIR106A	MIR106B	MASTL
MIR106A	MIR106B	GLIS3
MIR106A	MIR106B	MED12L
MIR106A	MIR106B	EMSY
MIR106A	MIR106B	ZNF704
MIR106A	MIR106B	ITGB8
MIR106A	MIR106B	STAT3
MIR106A	MIR106B	TBC1D20
MIR106A	MIR106B	ATG16L1
MIR106A	MIR106B	GPR137C
MIR106A	MIR106B	PFN2
MIR106A	MIR106B	CEP97
MIR106A	MIR106B	NUP35
MIR106A	MIR106B	MINK1
MIR106A	MIR106B	BTBD7
MIR106A	MIR106B	ANKRD52
MIR106A	MIR106B	NEO1
MIR106A	MIR106B	HIPK1
MIR106A	MIR106B	ARID4B
MIR106A	MIR106B	PKD2
MIR106A	MIR106B	SEMA6D
MIR106A	MIR106B	BCL11B
MIR106A	MIR106B	RGMB
MIR106A	MIR106B	DCUN1D3
MIR106A	MIR106B	RBL2
MIR106A	MIR106B	RSBN1
MIR106A	MIR106B	EGLN3
MIR106A	MIR106B	SACS
MIR106A	MIR106B	VSX1
MIR106A	MIR106B	CLIP4
MIR106A	MIR106B	PTPN4
MIR106A	MIR106B	BMT2
MIR106A	MIR106B	ZFYVE26
MIR106A	MIR106B	BTBD10
MIR106A	MIR106B	FNBP1L
MIR106A	MIR106B	PRRG1
MIR106A	MIR106B	EPHA7
MIR106A	MIR106B	CFL2
MIR106A	MIR106B	KLHL28
MIR106A	MIR106B	TNKS2
MIR106A	MIR106B	DENND5B
MIR106A	MIR106B	ZBTB4
MIR106A	MIR106B	TRIP10
MIR106A	MIR106B	BNIP2
MIR106A	MIR106B	PDCD1LG2
MIR106A	MIR106B	ZNF512B
MIR106A	MIR106B	DYNC1LI2
MIR106A	MIR106B	MYT1L
MIR106A	MIR106B	ARHGAP12
MIR106A	MIR106B	LIMA1
MIR106A	MIR106B	TSG101
MIR106A	MIR106B	BTG3
MIR106A	MIR106B	SLITRK3
MIR106A	MIR106B	EREG
MIR106A	MIR106B	E2F5
MIR106A	MIR106B	APCDD1
MIR106A	MIR106B	EFCAB14
MIR106A	MIR106B	DERL2
MIR106A	MIR106B	RGMA
MIR106A	MIR106B	CROT
MIR106A	MIR106B	SERP1
MIR106A	MIR106B	ZDHHC3
MIR106A	MIR106B	NTN4
MIR106A	MIR106B	TGFBR2
MIR106A	MIR106B	NPAS2
MIR106A	MIR106B	CAMTA1
MIR106A	MIR106B	RAB22A
MIR106A	MIR106B	ZNF367
MIR106A	MIR106B	EZH1
MIR106A	MIR106B	RPS6KA5
MIR106A	MIR106B	VLDLR
MIR106A	MIR106B	TNFRSF21
MIR106A	MIR106B	CAPRIN2
MIR106A	MIR106B	ARID4A
MIR106A	MIR106B	PTPDC1
MIR106A	MIR106B	CCNG2
MIR106A	MIR106B	SLC40A1
MIR106A	MIR106B	STK17B
MIR106A	MIR106B	RASL11B
MIR106A	MIR106B	ZBTB18
MIR106A	MIR106B	ZNF800
MIR106A	MIR106B	RUFY2
MIR106A	MIR106B	RAP2C
MIR106A	MIR106B	RAB5B
MIR106A	MIR106B	POLR3G
MIR106A	MIR106B	RRAGD
MIR106A	MIR106B	SPOPL
MIR106A	MIR106B	KLHL2
MIR106A	MIR106B	NR4A3
MIR106A	MIR106B	TMCC1
MIR106A	MIR106B	YPEL2
MIR106A	MIR106B	FGD4
MIR106A	MIR106B	TXNIP
MIR106A	MIR106B	ZBTB7A
MIR106A	MIR106B	DDHD1
MIR106A	MIR106B	PTHLH
MIR106A	MIR106B	FYCO1
MIR106A	MIR106B	PFKP
MIR106A	MIR106B	E2F1
MIR106A	MIR106B	FRMD6
MIR106A	MIR106B	FBXL5
MIR106A	MIR17	ENPP5
MIR106A	MIR17	ATAD2
MIR106A	MIR17	BRMS1L
MIR106A	MIR17	ANKFY1
MIR106A	MIR17	FCHO2
MIR106A	MIR17	F3
MIR106A	MIR17	ITPRIPL2
MIR106A	MIR17	ETV1
MIR106A	MIR17	ANKRD50
MIR106A	MIR17	DENND6A
MIR106A	MIR17	CALD1
MIR106A	MIR17	UBE2W
MIR106A	MIR17	LAMA3
MIR106A	MIR17	ZNFX1
MIR106A	MIR17	PLEKHA3
MIR106A	MIR17	LAPTM4A
MIR106A	MIR17	NBEA
MIR106A	MIR17	GTF2H1
MIR106A	MIR17	NAA30
MIR106A	MIR17	PEX5L
MIR106A	MIR17	DPYSL5
MIR106A	MIR17	FJX1
MIR106A	MIR17	NABP1
MIR106A	MIR17	RSRP1
MIR106A	MIR17	SAR1B
MIR106A	MIR17	HBP1
MIR106A	MIR17	CDC37L1
MIR106A	MIR17	NR4A2
MIR106A	MIR17	DDX6
MIR106A	MIR17	PBX3
MIR106A	MIR17	RNF128
MIR106A	MIR17	RHOC
MIR106A	MIR17	WDR37
MIR106A	MIR17	TMEM64
MIR106A	MIR17	CMPK1
MIR106A	MIR17	KIF23
MIR106A	MIR17	BAMBI
MIR106A	MIR17	VASH2
MIR106A	MIR17	PPP3R1
MIR106A	MIR17	LHX6
MIR106A	MIR17	USP3
MIR106A	MIR17	ANKIB1
MIR106A	MIR17	OXR1
MIR106A	MIR17	CNOT7
MIR106A	MIR17	GPR6
MIR106A	MIR17	MAP3K2
MIR106A	MIR17	NEDD4L
MIR106A	MIR17	TRAPPC14
MIR106A	MIR17	METAP1
MIR106A	MIR17	MKRN1
MIR106A	MIR17	PPP6C
MIR106A	MIR17	TWF1
MIR106A	MIR17	EPHA4
MIR106A	MIR17	CD69
MIR106A	MIR17	MASTL
MIR106A	MIR17	HIF1A
MIR106A	MIR17	GLIS3
MIR106A	MIR17	MED12L
MIR106A	MIR17	EMSY
MIR106A	MIR17	AZIN1
MIR106A	MIR17	GNS
MIR106A	MIR17	ZNF704
MIR106A	MIR17	ITGB8
MIR106A	MIR17	STAT3
MIR106A	MIR17	TBC1D20
MIR106A	MIR17	PPP1R21
MIR106A	MIR17	ATG16L1
MIR106A	MIR17	GPR137C
MIR106A	MIR17	PFN2
MIR106A	MIR17	CEP97
MIR106A	MIR17	NUP35
MIR106A	MIR17	MINK1
MIR106A	MIR17	BCL2L11
MIR106A	MIR17	BTBD7
MIR106A	MIR17	ANKRD52
MIR106A	MIR17	ARID4B
MIR106A	MIR17	PKD2
MIR106A	MIR17	BCL11B
MIR106A	MIR17	RGMB
MIR106A	MIR17	DCUN1D3
MIR106A	MIR17	RBL2
MIR106A	MIR17	RSBN1
MIR106A	MIR17	EGLN3
MIR106A	MIR17	SACS
MIR106A	MIR17	FAM126B
MIR106A	MIR17	CLIP4
MIR106A	MIR17	PTPN4
MIR106A	MIR17	BMT2
MIR106A	MIR17	LDLR
MIR106A	MIR17	ZFYVE26
MIR106A	MIR17	BTBD10
MIR106A	MIR17	FNBP1L
MIR106A	MIR17	REEP3
MIR106A	MIR17	PRRG1
MIR106A	MIR17	EPHA7
MIR106A	MIR17	CFL2
MIR106A	MIR17	KLHL28
MIR106A	MIR17	TNKS2
MIR106A	MIR17	HECTD2
MIR106A	MIR17	SLC17A7
MIR106A	MIR17	TRIP10
MIR106A	MIR17	BNIP2
MIR106A	MIR17	ZBTB4
MIR106A	MIR17	ZNF512B
MIR106A	MIR17	DYNC1LI2
MIR106A	MIR17	MYT1L
MIR106A	MIR17	ARHGAP12
MIR106A	MIR17	LIMA1
MIR106A	MIR17	TSG101
MIR106A	MIR17	DOCK4
MIR106A	MIR17	BTG3
MIR106A	MIR17	SLITRK3
MIR106A	MIR17	E2F5
MIR106A	MIR17	APCDD1
MIR106A	MIR17	EFCAB14
MIR106A	MIR17	DERL2
MIR106A	MIR17	RGMA
MIR106A	MIR17	CROT
MIR106A	MIR17	SERP1
MIR106A	MIR17	NTN4
MIR106A	MIR17	TGFBR2
MIR106A	MIR17	NPAS2
MIR106A	MIR17	RAB22A
MIR106A	MIR17	ZNF367
MIR106A	MIR17	EZH1
MIR106A	MIR17	RPS6KA5
MIR106A	MIR17	VLDLR
MIR106A	MIR17	TNFRSF21
MIR106A	MIR17	SOX11
MIR106A	MIR17	EIF5A2
MIR106A	MIR17	CAPRIN2
MIR106A	MIR17	ARID4A
MIR106A	MIR17	PTPDC1
MIR106A	MIR17	CCNG2
MIR106A	MIR17	SLC40A1
MIR106A	MIR17	STK17B
MIR106A	MIR17	RASL11B
MIR106A	MIR17	ZBTB18
MIR106A	MIR17	ZNF800
MIR106A	MIR17	KMT2B
MIR106A	MIR17	GAB1
MIR106A	MIR17	RUFY2
MIR106A	MIR17	RAP2C
MIR106A	MIR17	PPP2CA
MIR106A	MIR17	RAB5B
MIR106A	MIR17	POLR3G
MIR106A	MIR17	RRAGD
MIR106A	MIR17	SPOPL
MIR106A	MIR17	KLHL2
MIR106A	MIR17	NR4A3
MIR106A	MIR17	TMCC1
MIR106A	MIR17	YPEL2
MIR106A	MIR17	FGD4
MIR106A	MIR17	TXNIP
MIR106A	MIR17	ZBTB7A
MIR106A	MIR17	EPC2
MIR106A	MIR17	DDHD1
MIR106A	MIR17	PTHLH
MIR106A	MIR17	FYCO1
MIR106A	MIR17	PFKP
MIR106A	MIR17	E2F1
MIR106A	MIR17	FRMD6
MIR106A	MIR17	FBXL5
MIR106B	MIR17	ENPP5
MIR106B	MIR17	ATAD2
MIR106B	MIR17	BRMS1L
MIR106B	MIR17	FCHO2
MIR106B	MIR17	F3
MIR106B	MIR17	ITPRIPL2
MIR106B	MIR17	ETV1
MIR106B	MIR17	CALD1
MIR106B	MIR17	UBE2W
MIR106B	MIR17	LAMA3
MIR106B	MIR17	ZNFX1
MIR106B	MIR17	PLEKHA3
MIR106B	MIR17	NBEA
MIR106B	MIR17	NAA30
MIR106B	MIR17	FJX1
MIR106B	MIR17	NABP1
MIR106B	MIR17	RSRP1
MIR106B	MIR17	SAR1B
MIR106B	MIR17	HBP1
MIR106B	MIR17	CDC37L1
MIR106B	MIR17	NR4A2
MIR106B	MIR17	PBX3
MIR106B	MIR17	RNF128
MIR106B	MIR17	RHOC
MIR106B	MIR17	TMEM64
MIR106B	MIR17	CASP2
MIR106B	MIR17	KIF23
MIR106B	MIR17	BAMBI
MIR106B	MIR17	VASH2
MIR106B	MIR17	PPP3R1
MIR106B	MIR17	LHX6
MIR106B	MIR17	TANC1
MIR106B	MIR17	USP3
MIR106B	MIR17	ZFAND4
MIR106B	MIR17	ANKIB1
MIR106B	MIR17	OXR1
MIR106B	MIR17	CNOT7
MIR106B	MIR17	GPR6
MIR106B	MIR17	MAP3K2
MIR106B	MIR17	NEDD4L
MIR106B	MIR17	TRAPPC14
MIR106B	MIR17	METAP1
MIR106B	MIR17	FNDC3A
MIR106B	MIR17	MKRN1
MIR106B	MIR17	PPP6C
MIR106B	MIR17	TWF1
MIR106B	MIR17	EPHA4
MIR106B	MIR17	CD69
MIR106B	MIR17	MASTL
MIR106B	MIR17	GLIS3
MIR106B	MIR17	MED12L
MIR106B	MIR17	EMSY
MIR106B	MIR17	ZFR
MIR106B	MIR17	ZNF704
MIR106B	MIR17	ITGB8
MIR106B	MIR17	STAT3
MIR106B	MIR17	TBC1D20
MIR106B	MIR17	ATG16L1
MIR106B	MIR17	GPR137C
MIR106B	MIR17	PFN2
MIR106B	MIR17	NFIB
MIR106B	MIR17	CEP97
MIR106B	MIR17	NUP35
MIR106B	MIR17	MINK1
MIR106B	MIR17	BTBD7
MIR106B	MIR17	ANKRD52
MIR106B	MIR17	RBBP7
MIR106B	MIR17	POU2F1
MIR106B	MIR17	MON2
MIR106B	MIR17	ARID4B
MIR106B	MIR17	PKD2
MIR106B	MIR17	BCL11B
MIR106B	MIR17	RGMB
MIR106B	MIR17	DCUN1D3
MIR106B	MIR17	RBL2
MIR106B	MIR17	RSBN1
MIR106B	MIR17	EGLN3
MIR106B	MIR17	SACS
MIR106B	MIR17	CAMK2D
MIR106B	MIR17	CLIP4
MIR106B	MIR17	PTPN4
MIR106B	MIR17	BMT2
MIR106B	MIR17	ZFYVE26
MIR106B	MIR17	BTBD10
MIR106B	MIR17	FNBP1L
MIR106B	MIR17	PRRG1
MIR106B	MIR17	EPHA7
MIR106B	MIR17	TRAPPC10
MIR106B	MIR17	CFL2
MIR106B	MIR17	KLHL28
MIR106B	MIR17	TNKS2
MIR106B	MIR17	ZBTB4
MIR106B	MIR17	TRIP10
MIR106B	MIR17	BNIP2
MIR106B	MIR17	ZNF512B
MIR106B	MIR17	DYNC1LI2
MIR106B	MIR17	MYT1L
MIR106B	MIR17	ARHGAP12
MIR106B	MIR17	LIMA1
MIR106B	MIR17	TSG101
MIR106B	MIR17	BTG3
MIR106B	MIR17	SLITRK3
MIR106B	MIR17	E2F5
MIR106B	MIR17	APCDD1
MIR106B	MIR17	EFCAB14
MIR106B	MIR17	DERL2
MIR106B	MIR17	RGMA
MIR106B	MIR17	CROT
MIR106B	MIR17	SERP1
MIR106B	MIR17	NTN4
MIR106B	MIR17	TGFBR2
MIR106B	MIR17	NPAS2
MIR106B	MIR17	RAB22A
MIR106B	MIR17	ZNF367
MIR106B	MIR17	EZH1
MIR106B	MIR17	RPS6KA5
MIR106B	MIR17	VLDLR
MIR106B	MIR17	TNFRSF21
MIR106B	MIR17	CAPRIN2
MIR106B	MIR17	ARID4A
MIR106B	MIR17	PTPDC1
MIR106B	MIR17	CCNG2
MIR106B	MIR17	SLC40A1
MIR106B	MIR17	STK17B
MIR106B	MIR17	RASL11B
MIR106B	MIR17	ZBTB18
MIR106B	MIR17	ZNF800
MIR106B	MIR17	RUFY2
MIR106B	MIR17	RAP2C
MIR106B	MIR17	JPT1
MIR106B	MIR17	RAB5B
MIR106B	MIR17	LRPAP1
MIR106B	MIR17	NKIRAS1
MIR106B	MIR17	POLR3G
MIR106B	MIR17	RRAGD
MIR106B	MIR17	SPOPL
MIR106B	MIR17	KLHL2
MIR106B	MIR17	NR4A3
MIR106B	MIR17	TMCC1
MIR106B	MIR17	YPEL2
MIR106B	MIR17	FGD4
MIR106B	MIR17	TXNIP
MIR106B	MIR17	VGLL4
MIR106B	MIR17	ZBTB7A
MIR106B	MIR17	DDHD1
MIR106B	MIR17	PTHLH
MIR106B	MIR17	FYCO1
MIR106B	MIR17	PFKP
MIR106B	MIR17	E2F1
MIR106B	MIR17	FRMD6
MIR106B	MIR17	CDKN1A
MIR106B	MIR17	FBXL5
MIR10A	MIR10B	BBX
MIR10A	MIR10B	PDE7A
MIR10A	MIR10B	ANKFY1
MIR10A	MIR10B	PHF20L1
MIR10A	MIR10B	CLCC1
MIR10A	MIR10B	MIEF1
MIR10A	MIR10B	RB1CC1
MIR10A	MIR10B	FRS2
MIR10A	MIR10B	SH3D19
MIR10A	MIR10B	LRRC8B
MIR10A	MIR10B	ERI3
MIR10A	MIR10B	GTF2H1
MIR10A	MIR10B	UBR3
MIR10A	MIR10B	UBE2I
MIR10A	MIR10B	MDGA2
MIR10A	MIR10B	KLF11
MIR10A	MIR10B	SSX2IP
MIR10A	MIR10B	DAZAP1
MIR10A	MIR10B	HOXB3
MIR10A	MIR10B	XRN1
MIR10A	MIR10B	MTF2
MIR10A	MIR10B	TMEM167B
MIR10A	MIR10B	RPRD1A
MIR10A	MIR10B	NCOA6
MIR10A	MIR10B	SMTNL2
MIR10A	MIR10B	H3-3B
MIR10A	MIR10B	TIAM1
MIR10A	MIR10B	CBX5
MIR10A	MIR10B	CSMD1
MIR10A	MIR10B	GATA6
MIR10A	MIR10B	TNRC6B
MIR10A	MIR10B	TFAP2C
MIR10A	MIR10B	MTMR3
MIR10A	MIR10B	ATXN7
MIR10A	MIR10B	HNRNPK
MIR10A	MIR10B	SRSF1
MIR10A	MIR10B	IFFO2
MIR10A	MIR10B	RORA
MIR10A	MIR10B	ELOVL2
MIR10A	MIR10B	CADM2
MIR10A	MIR10B	PURG
MIR10A	MIR10B	TMEM183A
MIR10A	MIR10B	SOBP
MIR10A	MIR10B	NEDD4
MIR10A	MIR10B	GOLGA3
MIR10A	MIR10B	LCORL
MIR10A	MIR10B	FBXO30
MIR10A	MIR10B	EPHA4
MIR10A	MIR10B	EPHA5
MIR10A	MIR10B	FZD3
MIR10A	MIR10B	ZNF608
MIR10A	MIR10B	TBX5
MIR10A	MIR10B	ANK1
MIR10A	MIR10B	FLRT2
MIR10A	MIR10B	CYTH1
MIR10A	MIR10B	KLHDC10
MIR10A	MIR10B	NR2C2
MIR10A	MIR10B	SLC38A2
MIR10A	MIR10B	E2F3
MIR10A	MIR10B	CDK6
MIR10A	MIR10B	ITSN1
MIR10A	MIR10B	ITGB8
MIR10A	MIR10B	WDR26
MIR10A	MIR10B	RBM27
MIR10A	MIR10B	GALNT1
MIR10A	MIR10B	PRRT3
MIR10A	MIR10B	KLHL29
MIR10A	MIR10B	MAP3K7
MIR10A	MIR10B	E2F7
MIR10A	MIR10B	MTF1
MIR10A	MIR10B	PIK3CA
MIR10A	MIR10B	SMAP1
MIR10A	MIR10B	BCL2L11
MIR10A	MIR10B	NFAT5
MIR10A	MIR10B	PTEN
MIR10A	MIR10B	ARSJ
MIR10A	MIR10B	FIGN
MIR10A	MIR10B	IGSF1
MIR10A	MIR10B	AFF4
MIR10A	MIR10B	UNC5D
MIR10A	MIR10B	TENT4B
MIR10A	MIR10B	WNK3
MIR10A	MIR10B	TFRC
MIR10A	MIR10B	BAZ2B
MIR10A	MIR10B	PTPN4
MIR10A	MIR10B	INO80D
MIR10A	MIR10B	NCOR2
MIR10A	MIR10B	SUSD6
MIR10A	MIR10B	BCL6
MIR10A	MIR10B	FNBP1L
MIR10A	MIR10B	RNF165
MIR10A	MIR10B	EBF2
MIR10A	MIR10B	MYT1L
MIR10A	MIR10B	CAMK2B
MIR10A	MIR10B	HCN1
MIR10A	MIR10B	SON
MIR10A	MIR10B	SDC1
MIR10A	MIR10B	KCNA6
MIR10A	MIR10B	ZMYND11
MIR10A	MIR10B	ATRX
MIR10A	MIR10B	CTNNBIP1
MIR10A	MIR10B	L3MBTL3
MIR10A	MIR10B	SPAG9
MIR10A	MIR10B	ZNF367
MIR10A	MIR10B	HOXA1
MIR10A	MIR10B	CSRNP3
MIR10A	MIR10B	CRLF3
MIR10A	MIR10B	TPP2
MIR10A	MIR10B	BAZ1B
MIR10A	MIR10B	USP46
MIR10A	MIR10B	NR6A1
MIR10A	MIR10B	TRIM2
MIR10A	MIR10B	HOXA3
MIR10A	MIR10B	RNF186
MIR10A	MIR10B	MYBL1
MIR10A	MIR10B	CELF2
MIR10A	MIR10B	GABRB2
MIR10A	MIR10B	GATA3
MIR10A	MIR10B	SLC39A10
MIR10A	MIR10B	HAS3
MIR10A	MIR10B	SNX18
MIR10A	MIR10B	CREB1
MIR10A	MIR10B	CALCR
MIR10A	MIR10B	NR4A3
MIR10A	MIR10B	BDNF
MIR10A	MIR10B	NPAS3
MIR10A	MIR10B	IGDCC4
MIR10A	MIR10B	TMEM170B
MIR10A	MIR10B	DOCK11
MIR10A	MIR10B	WWC2
MIR10A	MIR10B	JARID2
MIR10A	MIR10B	ESRRG
MIR10A	MIR10B	CNOT6
MIR10A	MIR10B	ELAVL2
MIR10A	MIR10B	KCTD16
MIR10A	MIR10B	CHL1
MIR10A	MIR10B	RAP2A
MIR10A	MIR10B	TENM2
MIR10A	MIR10B	BACH2
MIR10A	MIR10B	MAGI2
MIR10A	MIR10B	USP25
MIR10A	MIR10B	BTRC
MIR124-1	MIR124-3	DHX36
MIR124-1	MIR124-3	CDC14A
MIR124-1	MIR124-3	NR3C1
MIR124-1	MIR124-3	SREK1
MIR124-1	MIR124-3	AHR
MIR124-1	MIR124-3	SLC24A2
MIR124-1	MIR124-3	B4GALT1
MIR124-1	MIR124-3	CYP19A1
MIR124-1	MIR124-3	GMFB
MIR124-1	MIR124-3	MORF4L1
MIR124-1	MIR124-3	NBEA
MIR124-1	MIR124-3	TXNRD1
MIR124-1	MIR124-3	CSTF2
MIR124-1	MIR124-3	NRP2
MIR124-1	MIR124-3	GLI3
MIR124-1	MIR124-3	OSBPL10
MIR124-1	MIR124-3	ROCK1
MIR124-1	MIR124-3	ZCCHC24
MIR124-1	MIR124-3	CERT1
MIR124-1	MIR124-3	HDAC9
MIR124-1	MIR124-3	MED12L
MIR124-1	MIR124-3	GNAI2
MIR124-1	MIR124-3	AMOTL1
MIR124-1	MIR124-3	TET2
MIR124-1	MIR124-3	MYO10
MIR124-1	MIR124-3	PAGR1
MIR124-1	MIR124-3	ARF1
MIR124-1	MIR124-3	PABIR2
MIR124-1	MIR124-3	ARMT1
MIR124-1	MIR124-3	DPP10
MIR124-1	MIR124-3	PARP16
MIR124-1	MIR124-3	HIPK1
MIR124-1	MIR124-3	LAMC1
MIR124-1	MIR124-3	OSBP
MIR124-1	MIR124-3	LPP
MIR124-1	MIR124-3	ATP7A
MIR124-1	MIR124-3	GGA2
MIR124-1	MIR124-3	SP1
MIR124-1	MIR124-3	LSM14A
MIR124-1	MIR124-3	AKAP9
MIR124-1	MIR124-3	RNF165
MIR124-1	MIR124-3	LDLRAD4
MIR124-1	MIR124-3	MMGT1
MIR124-1	MIR124-3	SLC16A1
MIR124-1	MIR124-3	CPD
MIR124-1	MIR124-3	G3BP1
MIR124-1	MIR124-3	OSBPL3
MIR124-1	MIR124-3	OSBPL11
MIR124-1	MIR124-3	TAOK1
MIR124-1	MIR124-3	DCP2
MIR124-1	MIR124-3	CTDSP1
MIR124-1	MIR124-3	CELF1
MIR124-1	MIR124-3	TAB2
MIR124-1	MIR124-3	PLCB1
MIR124-1	MIR124-3	RAB22A
MIR124-1	MIR124-3	RNPEPL1
MIR124-1	MIR124-3	SERTAD2
MIR124-1	MIR124-3	RFX4
MIR124-1	MIR124-3	EVI5
MIR124-1	MIR124-3	ID4
MIR124-1	MIR124-3	FLOT2
MIR124-1	MIR124-3	GRIA2
MIR124-1	MIR124-3	CDK17
MIR124-1	MIR124-3	PLEKHA1
MIR124-1	MIR124-3	PDZD2
MIR124-1	MIR124-3	CELF2
MIR124-1	MIR124-3	RIPPLY3
MIR124-1	MIR124-3	KCNK10
MIR124-1	MIR124-3	ZNF81
MIR124-1	MIR124-3	FBXL17
MIR124-1	MIR124-3	LPGAT1
MIR124-1	MIR124-3	FAR1
MIR124-1	MIR124-3	KDM3B
MIR124-1	MIR124-3	RBM24
MIR124-1	MIR124-3	BPNT2
MIR124-1	MIR124-3	SLC30A7
MIR124-1	MIR124-3	TSPAN8
MIR124-1	MIR124-3	TMEM170B
MIR124-1	MIR124-3	SLC35F5
MIR124-1	MIR124-3	USP30
MIR124-1	MIR124-3	CHP1
MIR124-1	MIR124-3	PPARGC1A
MIR124-1	MIR124-3	CANX
MIR124-1	MIR124-3	CDC7
MIR124-1	MIR124-3	TTL
MIR124-1	MIR124-3	DENND6A
MIR124-1	MIR124-3	RNF111
MIR124-1	MIR124-3	PPP1R3B
MIR124-1	MIR124-3	CDH2
MIR124-1	MIR124-3	CREBRF
MIR124-1	MIR124-3	HNRNPH2
MIR124-1	MIR124-3	CACNB4
MIR124-1	MIR124-3	MTF2
MIR124-1	MIR124-3	PITPNA
MIR124-1	MIR124-3	THSD7B
MIR124-1	MIR124-3	SPPL3
MIR124-1	MIR124-3	JAG1
MIR124-1	MIR124-3	SPTLC1
MIR124-1	MIR124-3	AZI2
MIR124-1	MIR124-3	APC
MIR124-1	MIR124-3	HOXA9
MIR124-1	MIR124-3	UBE3A
MIR124-1	MIR124-3	PTBP3
MIR124-1	MIR124-3	ATMIN
MIR124-1	MIR124-3	SHANK2
MIR124-1	MIR124-3	ABHD5
MIR124-1	MIR124-3	CNEP1R1
MIR124-1	MIR124-3	IQGAP1
MIR124-1	MIR124-3	PAQR9
MIR124-1	MIR124-3	CD24
MIR124-1	MIR124-3	C2CD2
MIR124-1	MIR124-3	CHTOP
MIR124-1	MIR124-3	LRRC1
MIR124-1	MIR124-3	BRWD1
MIR124-1	MIR124-3	PGRMC2
MIR124-1	MIR124-3	GPC6
MIR124-1	MIR124-3	VPS35
MIR124-1	MIR124-3	MYRF
MIR124-1	MIR124-3	PIK3C2A
MIR124-1	MIR124-3	SYPL1
MIR124-1	MIR124-3	CHD9
MIR124-1	MIR124-3	DIPK2A
MIR124-1	MIR124-3	RARB
MIR124-1	MIR124-3	MAP3K13
MIR124-1	MIR124-3	PI4K2B
MIR124-1	MIR124-3	RSU1
MIR124-1	MIR124-3	VAMP3
MIR124-1	MIR124-3	ELK3
MIR124-1	MIR124-3	DUSP28
MIR124-1	MIR124-3	SEMA6A
MIR124-1	MIR124-3	FAM222B
MIR124-1	MIR124-3	DPH6
MIR124-1	MIR124-3	YTHDF3
MIR124-1	MIR124-3	MIB1
MIR124-1	MIR124-3	NRXN3
MIR124-1	MIR124-3	MARF1
MIR124-1	MIR124-3	AFF3
MIR124-1	MIR124-3	PDE4D
MIR124-1	MIR124-3	UBN2
MIR124-1	MIR124-3	FOXG1
MIR124-1	MIR124-3	SMARCAD1
MIR124-1	MIR124-3	CAMTA1
MIR124-1	MIR124-3	FMR1
MIR124-1	MIR124-3	GNAI1
MIR124-1	MIR124-3	PLOD2
MIR124-1	MIR124-3	MLYCD
MIR124-1	MIR124-3	RAB3IP
MIR124-1	MIR124-3	RAB34
MIR124-1	MIR124-3	LIN7C
MIR124-1	MIR124-3	ARID4A
MIR124-1	MIR124-3	SNAI2
MIR124-1	MIR124-3	SEC23A
MIR124-1	MIR124-3	SNX2
MIR124-1	MIR124-3	WIPF2
MIR124-1	MIR124-3	GPD2
MIR124-1	MIR124-3	HNRNPF
MIR124-1	MIR124-3	SMAD5
MIR124-1	MIR124-3	TLCD4
MIR124-1	MIR124-3	LCOR
MIR124-1	MIR124-3	YPEL2
MIR124-1	MIR124-3	RAB27A
MIR124-1	MIR124-3	ATP2B4
MIR124-1	MIR124-3	ATXN2
MIR124-1	MIR124-3	EPS8
MIR124-1	MIR124-3	RIC3
MIR124-1	MIR124-3	BCAT1
MIR124-1	MIR124-3	HNRNPH1
MIR124-1	MIR124-3	EPB41L1
MIR124-1	MIR124-3	LIMCH1
MIR124-1	MIR124-3	TFAP2A
MIR124-1	MIR124-3	FZD4
MIR124-1	MIR124-3	HIVEP1
MIR124-1	MIR124-3	LEMD3
MIR124-1	MIR124-3	FCHO2
MIR124-1	MIR124-3	SLC10A7
MIR124-1	MIR124-3	PAM
MIR124-1	MIR124-3	C16orf72
MIR124-1	MIR124-3	OSBPL8
MIR124-1	MIR124-3	SPOCK1
MIR124-1	MIR124-3	QKI
