miRNA_1	miRNA_2	target
MIR16-2	MIR195	FRS2
MIR16-2	MIR195	STK38
MIR16-2	MIR195	PABPC4
MIR16-2	MIR195	ARL8B
MIR16-2	MIR195	MME
MIR16-2	MIR195	DUSP2
MIR16-2	MIR195	TRIM35
MIR16-2	MIR195	HTT
MIR16-2	MIR195	VDAC3
MIR16-2	MIR195	ATP2B1
MIR16-2	MIR195	SMTN
MIR16-2	MIR195	MBNL2
MIR16-2	MIR195	HIAT1
MIR16-2	MIR195	HDHD2
MIR16-2	MIR195	ADIPOR1
MIR16-2	MIR195	SKI
MIR16-2	MIR195	CD164
MIR16-2	MIR195	SLIT2
MIR16-2	MIR195	TRIM44
MIR16-2	MIR195	CALR
MIR16-2	MIR195	NUCKS1
MIR16-2	MIR195	TNRC6A
MIR16-2	MIR195	ABHD17B
MIR16-2	MIR195	ACP2
MIR16-2	MIR195	ASB1
MIR16-2	MIR195	NAPG
MIR16-2	MIR195	BCAP29
MIR16-2	MIR195	SMURF2
MIR16-2	MIR195	CCNA2
MIR16-2	MIR195	SLC38A9
MIR16-2	MIR195	CTDSP2
MIR16-2	MIR195	FNBP4
MIR16-2	MIR195	CACNA2D1
MIR16-2	MIR195	KIAA1468
MIR16-2	MIR195	SNRK
MIR16-2	MIR195	SLC1A5
MIR16-2	MIR195	RBM26
MIR16-2	MIR503	PIGB
MIR16-2	MIR503	WEE1
MIR16-2	MIR503	WSB1
MIR16-2	MIR503	QKI
MIR16-2	MIR503	LARP1
MIR16-2	MIR503	OTUD4
MIR16-2	MIR503	CLASP1
MIR16-2	MIR503	SACM1L
MIR16-2	MIR503	FAM98A
MIR16-2	MIR503	CPEB2
MIR16-2	MIR503	KRT18
MIR16-2	MIR503	IGF1R
MIR16-2	MIR503	DHX15
MIR16-2	MIR503	NBPF1
MIR16-2	MIR503	RARS
MIR16-2	MIR503	RHBDD1
MIR16-2	MIR503	ARMCX1
MIR16-2	MIR503	BTG2
MIR16-2	MIR503	VPS13A
MIR16-2	MIR503	CRKL
MIR16-2	MIR503	KATNAL1
MIR16-2	MIR503	KIF5B
MIR16-2	MIR503	MOSPD2
MIR16-2	MIR503	TMEM159
MIR16-2	MIR503	AP3D1
MIR16-2	MIR503	PLEKHA1
MIR16-2	MIR503	LTBP1
MIR16-2	MIR503	PRKAR1A
MIR16-2	MIR503	DMXL2
MIR16-2	MIR503	ZW10
MIR16-2	MIR503	NFE2L1
MIR16-2	MIR503	ARMC1
MIR16-2	MIR503	ZBED5
MIR16-2	MIR503	TMTC3
MIR16-2	MIR503	KIF21A
MIR16-2	MIR503	CREBRF
MIR16-2	MIR503	TLN1
MIR16-2	MIR503	ABCF2
MIR16-2	MIR503	NLRP1
MIR16-2	MIR503	TMEM123
MIR16-2	MIR503	VPS72
MIR16-2	MIR503	NARF
MIR16-2	MIR503	MCL1
MIR16-2	MIR503	LMAN1
MIR16-2	MIR503	HIVEP2
MIR16-2	MIR503	SCAMP2
MIR16-2	MIR503	VEGFA
MIR16-2	MIR503	FOSL2
MIR16-2	MIR503	SLC15A4
MIR16-2	MIR503	B4GALT5
MIR16-2	MIR503	UBE2T
MIR16-2	MIR503	MAGED1
MIR16-2	MIR503	RAI14
MIR16-2	MIR503	TLE4
MIR16-2	MIR503	CDCA4
MIR16-2	MIR503	FBXW7
MIR16-2	MIR503	NOL4L
MIR16-2	MIR503	N4BP1
MIR16-2	MIR503	TTC30B
MIR16-2	MIR503	FGF2
MIR16-2	MIR503	EIF2S3
MIR16-2	MIR503	HMGCS1
MIR16-2	MIR503	DSE
MIR16-2	MIR503	SRPR
MIR16-2	MIR503	ABCF1
MIR16-2	MIR503	PAM
MIR16-2	MIR503	PDCD4
MIR16-2	MIR503	RASA1
MIR16-2	MIR503	RECK
MIR16-2	MIR503	ELL2
MIR16-2	MIR503	MAN1A1
MIR16-2	MIR503	TXLNA
MIR16-2	MIR503	RRM2B
MIR16-2	MIR503	VCP
MIR16-2	MIR503	ZFHX3
MIR16-2	MIR503	FAM126B
MIR16-2	MIR503	ANXA4
MIR16-2	MIR503	FMNL2
MIR16-2	MIR503	ARID5B
MIR16-2	MIR503	TTK
MIR16-2	MIR503	SGPP2
MIR16-2	MIR503	RNF138
MIR16-2	MIR503	RRAS2
MIR16-2	MIR503	KIFAP3
MIR16-2	MIR503	BCL2
MIR16-2	MIR503	SECISBP2L
MIR16-2	MIR503	ACSL4
MIR16-2	MIR503	CACUL1
MIR16-2	MIR503	GPBP1L1
MIR16-2	MIR503	EIF4G1
MIR16-2	MIR503	DUSP2
MIR16-2	MIR503	MAT2A
MIR16-2	MIR503	BCL2L12
MIR16-2	MIR503	HTT
MIR16-2	MIR503	CCND1
MIR16-2	MIR503	JMJD1C
MIR16-2	MIR503	SF3B1
MIR16-2	MIR503	METTL4
MIR16-2	MIR503	SVIP
MIR16-2	MIR503	PRR3
MIR16-2	MIR503	SLC25A3
MIR16-2	MIR503	ANKRD52
MIR16-2	MIR503	SMTN
MIR16-2	MIR503	AIM1
MIR16-2	MIR503	ISYNA1
MIR16-2	MIR503	PXDN
MIR16-2	MIR503	UBE4B
MIR16-2	MIR503	SMAD7
MIR16-2	MIR503	SOX5
MIR16-2	MIR503	TRIM44
MIR16-2	MIR503	ZSWIM6
MIR16-2	MIR503	FNDC3A
MIR16-2	MIR503	NIN
MIR16-2	MIR503	TFG
MIR16-2	MIR503	NUCKS1
MIR16-2	MIR503	MACF1
MIR16-2	MIR503	UBA6
MIR16-2	MIR503	TNRC6A
MIR16-2	MIR503	NUP210
MIR16-2	MIR503	SEPT2
MIR16-2	MIR503	DCUN1D1
MIR16-2	MIR503	CCND2
MIR16-2	MIR503	ZMAT3
MIR16-2	MIR503	TLK1
MIR16-2	MIR503	PRRC2C
MIR16-2	MIR503	AKT3
MIR16-2	MIR503	HPS3
MIR16-2	MIR503	HIPK2
MIR16-2	MIR503	SMURF2
MIR16-2	MIR503	TSC22D2
MIR16-2	MIR503	ASH1L
MIR16-2	MIR503	IRF2
MIR16-2	MIR503	RTN4
MIR16-2	MIR503	KIAA0100
MIR16-2	MIR503	KLF7
MIR16-2	MIR503	KTN1
MIR16-2	MIR503	RAB14
MIR16-2	MIR503	CACNA2D1
MIR16-2	MIR503	G3BP2
MIR16-2	MIR503	ADORA2B
MIR16-2	MIR503	DYRK1B
MIR16-2	MIR503	RC3H2
MIR16-2	MIR503	NSRP1
MIR16-2	MIR503	RBM26
MIR195	MIR503	PIGB
MIR195	MIR503	WEE1
MIR195	MIR503	WSB1
MIR195	MIR503	QKI
MIR195	MIR503	OTUD4
MIR195	MIR503	CLASP1
MIR195	MIR503	SACM1L
MIR195	MIR503	FAM98A
MIR195	MIR503	CPEB2
MIR195	MIR503	KRT18
MIR195	MIR503	HLA-DQA1
MIR195	MIR503	IGF1R
MIR195	MIR503	DHX15
MIR195	MIR503	NBPF1
MIR195	MIR503	RARS
MIR195	MIR503	RHBDD1
MIR195	MIR503	ARMCX1
MIR195	MIR503	BTG2
MIR195	MIR503	VPS13A
MIR195	MIR503	CRKL
MIR195	MIR503	KATNAL1
MIR195	MIR503	KIF5B
MIR195	MIR503	MOSPD2
MIR195	MIR503	TMEM159
MIR195	MIR503	PLEKHA1
MIR195	MIR503	LTBP1
MIR195	MIR503	PRKAR1A
MIR195	MIR503	DMXL2
MIR195	MIR503	ZW10
MIR195	MIR503	NFE2L1
MIR195	MIR503	ARMC1
MIR195	MIR503	ZBED5
MIR195	MIR503	TMTC3
MIR195	MIR503	KIF21A
MIR195	MIR503	CREBRF
MIR195	MIR503	ABCF2
MIR195	MIR503	NLRP1
MIR195	MIR503	NARF
MIR195	MIR503	MCL1
MIR195	MIR503	LMAN1
MIR195	MIR503	HIVEP2
MIR195	MIR503	SCAMP2
MIR195	MIR503	VEGFA
MIR195	MIR503	FOSL2
MIR195	MIR503	SLC15A4
MIR195	MIR503	UBE2T
MIR195	MIR503	TLE4
MIR195	MIR503	CDCA4
MIR195	MIR503	FBXW7
MIR195	MIR503	NOL4L
MIR195	MIR503	N4BP1
MIR195	MIR503	TTC30B
MIR195	MIR503	FGF2
MIR195	MIR503	EIF2S3
MIR195	MIR503	DSE
MIR195	MIR503	SRPR
MIR195	MIR503	PAM
MIR195	MIR503	LAMC2
MIR195	MIR503	PDCD4
MIR195	MIR503	RASA1
MIR195	MIR503	RECK
MIR195	MIR503	ELL2
MIR195	MIR503	MAN1A1
MIR195	MIR503	TXLNA
MIR195	MIR503	RRM2B
MIR195	MIR503	VCP
MIR195	MIR503	ZFHX3
MIR195	MIR503	FAM126B
MIR195	MIR503	ANXA4
MIR195	MIR503	TTK
MIR195	MIR503	C1orf52
MIR195	MIR503	RNF138
MIR195	MIR503	RRAS2
MIR195	MIR503	SGPP2
MIR195	MIR503	KIFAP3
MIR195	MIR503	BCL2
MIR195	MIR503	SECISBP2L
MIR195	MIR503	ACSL4
MIR195	MIR503	CACUL1
MIR195	MIR503	GPBP1L1
MIR195	MIR503	MAT2A
MIR195	MIR503	DUSP2
MIR195	MIR503	BCL2L12
MIR195	MIR503	HTT
MIR195	MIR503	CCND1
MIR195	MIR503	JMJD1C
MIR195	MIR503	SF3B1
MIR195	MIR503	METTL4
MIR195	MIR503	SVIP
MIR195	MIR503	PRR3
MIR195	MIR503	SLC25A3
MIR195	MIR503	SMTN
MIR195	MIR503	AIM1
MIR195	MIR503	ISYNA1
MIR195	MIR503	UBE4B
MIR195	MIR503	SMAD7
MIR195	MIR503	SOX5
MIR195	MIR503	TRIM44
MIR195	MIR503	ZSWIM6
MIR195	MIR503	FNDC3A
MIR195	MIR503	NIN
MIR195	MIR503	TFG
MIR195	MIR503	NUCKS1
MIR195	MIR503	MACF1
MIR195	MIR503	UBA6
MIR195	MIR503	TNRC6A
MIR195	MIR503	NUP210
MIR195	MIR503	SEPT2
MIR195	MIR503	CCND2
MIR195	MIR503	KCTD10
MIR195	MIR503	ZMAT3
MIR195	MIR503	TLK1
MIR195	MIR503	PRRC2C
MIR195	MIR503	AKT3
MIR195	MIR503	HPS3
MIR195	MIR503	HIPK2
MIR195	MIR503	SMURF2
MIR195	MIR503	TSC22D2
MIR195	MIR503	ASH1L
MIR195	MIR503	IRF2
MIR195	MIR503	KIAA0100
MIR195	MIR503	KTN1
MIR195	MIR503	RAB14
MIR195	MIR503	CACNA2D1
MIR195	MIR503	ADORA2B
MIR195	MIR503	DYRK1B
MIR195	MIR503	RC3H2
MIR195	MIR503	NSRP1
MIR195	MIR503	RBM26
MIR181A1	MIR181A2	FAM168B
MIR181A1	MIR181A2	ARV1
MIR181A1	MIR181A2	SIL1
MIR181A1	MIR181A2	POLR2A
MIR181A1	MIR181A2	SLC25A25
MIR181A1	MIR181A2	SON
MIR181A1	MIR181A2	ATP5A1
MIR181A1	MIR181A2	DYNC1LI2
MIR181A1	MIR181A2	BRCA1
MIR181A1	MIR181A2	FOXP1
MIR181A1	MIR181A2	GABBR2
MIR181A1	MIR181A2	FAM160B1
MIR181A1	MIR181A2	FAM171A1
MIR181A1	MIR181A2	DUSP6
MIR181A1	MIR181A2	ADK
MIR181A1	MIR181A2	GBA2
MIR181A1	MIR181A2	TMEM241
MIR181A1	MIR181A2	LPAR1
MIR181A1	MIR181A2	TFPI
MIR181A1	MIR181A2	AAR2
MIR181A1	MIR181A2	YY1
MIR181A1	MIR181A2	CXorf23
MIR181A1	MIR181A2	UBR4
MIR181A1	MIR181A2	PRCP
MIR181A1	MIR181A2	CTSD
MIR181A1	MIR181A2	HMGA2
MIR181A1	MIR181A2	AGPAT9
MIR181A1	MIR181A2	ATP9A
MIR181A1	MIR181A2	ZC3H11A
MIR181A1	MIR181A2	DOCK1
MIR181A1	MIR181A2	PNMA1
MIR181A1	MIR181A2	COX7A2L
MIR181A1	MIR181A2	PRKDC
MIR181A1	MIR181A2	LMO2
MIR181A1	MIR181A2	E2F7
MIR181A1	MIR181A2	PRKCE
MIR181A1	MIR181A2	ZBTB37
MIR181A1	MIR181A2	CCNG1
MIR181A1	MIR181A2	DDHD1
MIR181A1	MIR181A2	SREBF2
MIR181A1	MIR181A2	MYH10
MIR181A1	MIR181A2	CENPI
MIR181A1	MIR181A2	FKBP1A
MIR181A1	MIR181A2	GPR183
MIR181A1	MIR181A2	USP7
MIR181A1	MIR181A2	XPO1
MIR181A1	MIR181A2	SMNDC1
MIR181A1	MIR181A2	SFT2D2
MIR181A1	MIR181A2	ZFP36L2
MIR181A1	MIR181A2	EPB41L3
MIR181A1	MIR181A2	AVEN
MIR181A1	MIR181A2	FIGN
MIR181A1	MIR181A2	ARHGEF15
MIR181A1	MIR181A2	SRGN
MIR181A1	MIR181A2	TMEM192
MIR181A1	MIR181A2	SRP72
MIR181A1	MIR181A2	CD93
MIR181A1	MIR181A2	ALDH1A1
MIR181A1	MIR181A2	SIRT1
MIR181A1	MIR181A2	S100A13
MIR181A1	MIR181A2	CYR61
MIR181A1	MIR181A2	ZYG11B
MIR181A1	MIR181A2	IPO5
MIR181A1	MIR181A2	RLF
MIR181A1	MIR181A2	SEC23A
MIR181A1	MIR181A2	ZBTB4
MIR181A1	MIR181A2	ITGA2
MIR181A1	MIR181A2	ERO1LB
MIR181A1	MIR181A2	CAP1
MIR181A1	MIR181A2	ADAM17
MIR181A1	MIR181A2	CDC42SE2
MIR181A1	MIR181A2	SMAD1
MIR181A1	MIR181A2	HLA-DQA2
MIR181A1	MIR181A2	CNOT1
MIR181A1	MIR181A2	BCL2
MIR181A1	MIR181A2	EYA3
MIR181A1	MIR181A2	MAP1B
MIR181A1	MIR181A2	ACSS2
MIR181A1	MIR181A2	F2R
MIR181A1	MIR181A2	UTP20
MIR181A1	MIR181A2	SACS
MIR181A1	MIR181A2	CUL4B
MIR181A1	MIR181A2	PTPN13
MIR181A1	MIR181A2	CHPF2
MIR181A1	MIR181A2	MEST
MIR181A1	MIR181A2	H2AFJ
MIR181A1	MIR181A2	MTCH2
MIR181A1	MIR181A2	GOLGA6L4
MIR181A1	MIR181A2	ARHGAP17
MIR181A1	MIR181A2	RC3H1
MIR181A1	MIR181A2	PRDX6
MIR181A1	MIR181A2	YWHAB
MIR181A1	MIR181A2	COL12A1
MIR181A1	MIR181A2	NIN
MIR181A1	MIR181A2	PALM2-AKAP2
MIR181A1	MIR181A2	GNA12
MIR181A1	MIR181A2	PSAP
MIR181A1	MIR181A2	EPC2
MIR181A1	MIR181A2	TGFBR2
MIR181A1	MIR181A2	TMEM87B
MIR181A1	MIR181A2	C16orf87
MIR181A1	MIR181A2	B4GALT1
MIR181A1	MIR181A2	TJP1
MIR181A1	MIR181A2	AVL9
MIR181A1	MIR181A2	ANKLE2
MIR181A1	MIR181A2	MMP14
MIR181A1	MIR181A2	COG3
MIR181A1	MIR181A2	AMOTL2
MIR181A1	MIR181A2	ZNF543
MIR181A1	MIR181A2	IGFBP4
MIR181A1	MIR181A2	LARS
MIR181A1	MIR181A2	CDC27
MIR181A1	MIR181A2	MFSD6
MIR181A1	MIR181A2	TMED4
MIR181A1	MIR181A2	RC3H2
MIR181A1	MIR181A2	THOC2
MIR181A1	MIR181A2	UBE2Q1
MIR181A1	MIR181A2	TBL1XR1
MIR181A1	MIR181A2	SMCHD1
MIR181A1	MIR181A2	SPIN1
MIR181A1	MIR181A2	ATL3
MIR181A1	MIR181A2	PQLC1
MIR181A1	MIR181A2	ZNF106
MIR181A1	MIR181A2	TRPC4AP
MIR181A1	MIR181A2	WSB1
MIR181A1	MIR181A2	ADH5
MIR181A1	MIR181A2	DEGS1
MIR181A1	MIR181A2	ANGPT2
MIR181A1	MIR181A2	SLC2A3
MIR181A1	MIR181A2	ATRN
MIR181A1	MIR181A2	PDS5B
MIR181A1	MIR181A2	ANKRD13C
MIR181A1	MIR181A2	SORBS3
MIR181A1	MIR181A2	FRMD6
MIR181A1	MIR181A2	GANAB
MIR181A1	MIR181A2	WDR48
MIR181A1	MIR181A2	ZNF618
MIR181A1	MIR181A2	BAZ2A
MIR181A1	MIR181A2	OGDH
MIR181A1	MIR181A2	HK1
MIR181A1	MIR181A2	JUN
MIR181A1	MIR181A2	EIF5
MIR181A1	MIR181A2	EIF4ENIF1
MIR181A1	MIR181A2	COPB1
MIR181A1	MIR181A2	ARCN1
MIR181A1	MIR181A2	ZNF217
MIR181A1	MIR181A2	CFL1
MIR181A1	MIR181A2	PTGFRN
MIR181A1	MIR181A2	FAM175B
MIR181A1	MIR181A2	NOTCH2
MIR181A1	MIR181A2	CD59
MIR181A1	MIR181A2	SCAMP2
MIR181A1	MIR181A2	THBS1
MIR181A1	MIR181A2	DCAF17
MIR181A1	MIR181A2	PSD3
MIR181A1	MIR181A2	FLNB
MIR181A1	MIR181A2	AKAP12
MIR181A1	MIR181A2	FOS
MIR181A1	MIR181A2	RAI14
MIR181A1	MIR181A2	NBN
MIR181A1	MIR181A2	CCSAP
MIR181A1	MIR181A2	UBE2J1
MIR181A1	MIR181A2	MAP3K8
MIR181A1	MIR181A2	NPTN
MIR181A1	MIR181A2	SFXN4
MIR181A1	MIR181A2	FURIN
MIR181A1	MIR181A2	FBXO11
MIR181A1	MIR181A2	ANKIB1
MIR181A1	MIR181A2	ABI2
MIR181A1	MIR181A2	FAM198B
MIR181A1	MIR181A2	MGA
MIR181A1	MIR181A2	SNRNP40
MIR181A1	MIR181A2	GLYCTK
MIR181A1	MIR181A2	CLEC16A
MIR181A1	MIR181A2	AEN
MIR181A1	MIR181A2	CPEB4
MIR181A1	MIR181A2	KSR2
MIR181A1	MIR181A2	TMF1
MIR181A1	MIR181A2	RPLP1
MIR181A1	MIR181A2	AHNAK
MIR181A1	MIR181A2	MATR3
MIR181A1	MIR181A2	CNIH1
MIR181A1	MIR181A2	ARHGEF28
MIR181A1	MIR181A2	ASXL1
MIR181A1	MIR181A2	IKBIP
MIR181A1	MIR181A2	ACSL4
MIR181A1	MIR181A2	UBE2D3
MIR181A1	MIR181A2	DENND5B
MIR181A1	MIR181A2	TSPAN5
MIR181A1	MIR181A2	JMJD1C
MIR181A1	MIR181A2	ZNF484
MIR181A1	MIR181A2	PHF10
MIR181A1	MIR181A2	BLMH
MIR181A1	MIR181A2	CEP55
MIR181A1	MIR181A2	MCFD2
MIR181A1	MIR181A2	MAP4K4
MIR181A1	MIR181A2	PTEN
MIR181A1	MIR181A2	TNPO3
MIR181A1	MIR181A2	HN1L
MIR181A1	MIR181A2	CLSTN1
MIR181A1	MIR181A2	TEAD4
MIR181A1	MIR181A2	AFTPH
MIR181A1	MIR181A2	HNRNPU
MIR181A1	MIR181A2	HSP90AA1
MIR181A1	MIR181A2	S1PR1
MIR181A1	MIR181A2	TAF7
MIR181A1	MIR181A2	ZNF544
MIR181A1	MIR181A2	ARHGAP35
MIR181A1	MIR181A2	BBS7
MIR181A1	MIR181A2	SPATA2
MIR181A1	MIR181A2	ERG
MIR181A1	MIR181A2	ADSS
MIR181A1	MIR181A2	BCAT1
MIR181A1	MIR181A2	EIF4A2
MIR181A1	MIR181A2	TCF4
MIR181A1	MIR181A2	PCGF5
MIR181A1	MIR181A2	MBNL1
MIR181A1	MIR181A2	LITAF
MIR181A1	MIR181A2	STC2
MIR181A1	MIR181A2	ULK1
MIR181A1	MIR181A2	WDR37
MIR181A1	MIR181A2	SPEN
MIR181A1	MIR181A2	CCNY
MIR181A1	MIR181A2	GPCPD1
MIR181A1	MIR181A2	IWS1
MIR181A1	MIR181A2	HSPA8
MIR181A1	MIR181A2	USP9X
MIR181A1	MIR181A2	PTGS2
MIR181A1	MIR181A2	NOTCH1
MIR181A1	MIR181A2	PITPNB
MIR181A1	MIR181A2	SLC25A36
MIR181A1	MIR181A2	SWAP70
MIR181A1	MIR181A2	FUS
MIR181A1	MIR181A2	RPLP0
MIR181A1	MIR181A2	G3BP2
MIR181A1	MIR181A2	LSG1
MIR181A1	MIR181A2	MMRN1
MIR181A1	MIR181A2	WNK1
MIR181A1	MIR181A2	ZNF22
MIR181A1	MIR181A2	ADM
MIR181A1	MIR181A2	PDIA6
MIR181A1	MIR181A2	ORAI1
MIR181A1	MIR181A2	PELI1
MIR181A1	MIR181A2	MT-ND2
MIR181A1	MIR181A2	PUM1
MIR181A1	MIR181A2	QKI
MIR181A1	MIR181A2	DIEXF
MIR181A1	MIR181A2	NR3C1
MIR181A1	MIR181A2	DHX33
MIR181A1	MIR181A2	SIN3A
MIR181A1	MIR181A2	PPP1CC
MIR181A1	MIR181A2	AP3D1
MIR181A1	MIR181A2	ASXL2
MIR181A1	MIR181A2	ATP6V0E2
MIR181A1	MIR181A2	HOOK3
MIR181A1	MIR181A2	SPTBN1
MIR181A1	MIR181A2	SRRM2
MIR181A1	MIR181A2	METAP1
MIR181A1	MIR181A2	HAS2
MIR181A1	MIR181A2	ICMT
MIR181A1	MIR181A2	MCL1
MIR181A1	MIR181A2	EIF2S1
MIR181A1	MIR181A2	ZFP36L1
MIR181A1	MIR181A2	POLR1D
MIR181A1	MIR181A2	ILF3
MIR181A1	MIR181A2	SAMD8
MIR181A1	MIR181A2	FOSL2
MIR181A1	MIR181A2	HERPUD1
MIR181A1	MIR181A2	C1orf131
MIR181A1	MIR181A2	ARL6IP1
MIR181A1	MIR181A2	GOLGA4
MIR181A1	MIR181A2	MAGED1
MIR181A1	MIR181A2	LAMC1
MIR181A1	MIR181A2	XRN1
MIR181A1	MIR181A2	UBE2B
MIR181A1	MIR181A2	BUB3
MIR181A1	MIR181A2	SFXN3
MIR181A1	MIR181A2	ABL2
MIR181A1	MIR181A2	BIRC5
MIR181A1	MIR181A2	NAA30
MIR181A1	MIR181A2	CTGF
MIR181A1	MIR181A2	BEND4
MIR181A1	MIR181A2	PKN2
MIR181A1	MIR181A2	CSE1L
MIR181A1	MIR181A2	MTMR12
MIR181A1	MIR181A2	NCS1
MIR181A1	MIR181A2	TM4SF1
MIR181A1	MIR181A2	ZFR
MIR181A1	MIR181A2	MARCH3
MIR181A1	MIR181A2	N4BP2L2
MIR181A1	MIR181A2	NAB1
MIR181A1	MIR181A2	SERPINE1
MIR181A1	MIR181A2	ST8SIA4
MIR181A1	MIR181A2	DDX3X
MIR181A1	MIR181A2	SLC16A3
MIR181A1	MIR181A2	IMPAD1
MIR181A1	MIR181A2	ANKRD44
MIR181A1	MIR181A2	ADIPOR2
MIR181A1	MIR181A2	COPS2
MIR181A1	MIR181A2	CHTF8
MIR181A1	MIR181A2	INTS6
MIR181A1	MIR181A2	MAT2A
MIR181A1	MIR181A2	ZFAND6
MIR181A1	MIR181A2	RNF24
MIR181A1	MIR181A2	MNDA
MIR181A1	MIR181A2	IGF2BP1
MIR181A1	MIR181A2	CCT3
MIR181A1	MIR181A2	RSPRY1
MIR181A1	MIR181A2	TMCO3
MIR181A1	MIR181A2	CEMIP
MIR181A1	MIR181A2	ENTPD6
MIR181A1	MIR181A2	UCHL1
MIR181A1	MIR181A2	ZNF717
MIR181A1	MIR181A2	SNX4
MIR181A1	MIR181A2	MGAT5
MIR181A1	MIR181A2	AKNA
MIR181A1	MIR181A2	CDV3
MIR181A1	MIR181A2	ARPC1B
MIR181A1	MIR181A2	G3BP1
MIR181A1	MIR181A2	ACTB
MIR181A1	MIR181A2	GDI2
MIR181A1	MIR181A2	ZNF260
MIR181A1	MIR181A2	TRRAP
MIR181A1	MIR181A2	FSTL1
MIR181A1	MIR181A2	SEC31A
MIR181A1	MIR181A2	AKT3
MIR181A1	MIR181A2	RBM27
MIR181A1	MIR181A2	SMC4
MIR181A1	MIR181A2	C9orf16
MIR181A1	MIR181A2	TMED8
MIR181A1	MIR181A2	RNF146
MIR181A1	MIR181A2	PLS3
MIR181A1	MIR181A2	VCL
MIR181A1	MIR181A2	HSP90B1
MIR181A1	MIR181A2	CLTC
MIR181A1	MIR181A2	DGCR2
MIR181A1	MIR181A2	NF1
MIR181A1	MIR181A2	TMEM30A
MIR181A1	MIR181A2	PRKCD
MIR181A1	MIR181A2	CAMK4
MIR181A1	MIR181A2	STX12
MIR181A1	MIR181A2	EIF1
MIR181A1	MIR181A2	YARS
MIR181A1	MIR181A2	ADCY9
MIR181A1	MIR181A2	C6orf48
MIR181A1	MIR181A2	RNF220
MIR181A1	MIR181A2	TUBB
MIR181A1	MIR181A2	BLOC1S5-TXNDC5
MIR181A1	MIR181A2	FAM208B
MIR181A1	MIR181A2	AFAP1
MIR181A1	MIR181A2	AGPAT3
MIR181A1	MIR181A2	SCAF11
MIR181A1	MIR181A2	ARID1B
MIR181A1	MIR181A2	CLASP1
MIR181A1	MIR181A2	SH2B3
MIR181A1	MIR181A2	NUMB
MIR181A1	MIR181A2	TCTN3
MIR181A1	MIR181A2	NCOA3
MIR181A1	MIR181A2	SCD
MIR181A1	MIR181A2	TRIP12
MIR181A1	MIR181A2	SMARCD1
MIR181A1	MIR181A2	ABI3BP
MIR181A1	MIR181A2	HK2
MIR181A1	MIR181A2	KAT6A
MIR181A1	MIR181A2	PPARA
MIR181A1	MIR181A2	COLGALT1
MIR181A1	MIR181A2	PEAR1
MIR181A1	MIR181A2	BRD1
MIR181A1	MIR181A2	PKIA
MIR181A1	MIR181A2	MYNN
MIR181A1	MIR181A2	SOGA1
MIR181A1	MIR181A2	MFAP3
MIR181A1	MIR181A2	FDX1L
MIR181A1	MIR181A2	UBR5
MIR181A1	MIR181A2	CCNT2
MIR181A1	MIR181A2	SELK
MIR181A1	MIR181A2	FBXL7
MIR181A1	MIR181A2	MFHAS1
MIR181A1	MIR181A2	NDUFS5
MIR181A1	MIR181A2	NFE2L1
MIR181A1	MIR181A2	AFF4
MIR181A1	MIR181A2	ARL4D
MIR181A1	MIR181A2	STRBP
MIR181A1	MIR181A2	ADAMTS2
MIR181A1	MIR181A2	ADAMTS9
MIR181A1	MIR181A2	PANK3
MIR181A1	MIR181A2	STX7
MIR181A1	MIR181A2	UBA2
MIR181A1	MIR181A2	TNRC6B
MIR181A1	MIR181A2	CAMK2N1
MIR181A1	MIR181A2	CTNNB1
MIR181A1	MIR181A2	HECTD1
MIR181A1	MIR181A2	SLC38A2
MIR181A1	MIR181A2	ZC3H12C
MIR181A1	MIR181A2	TIMP2
MIR181A1	MIR181A2	CEP97
MIR181A1	MIR181A2	NUP43
MIR181A1	MIR181A2	PGAP1
MIR181A1	MIR181A2	HNRNPF
MIR181A1	MIR181A2	GATC
MIR181A1	MIR181A2	DYNC1H1
MIR181A1	MIR181A2	KRAS
MIR181A1	MIR181A2	GPAA1
MIR181A1	MIR181A2	CARD10
MIR181A1	MIR181A2	CRIM1
MIR181A1	MIR181A2	PER2
MIR181A1	MIR181A2	APLP2
MIR181A1	MIR181A2	USP18
MIR181A1	MIR181A2	ATP8B1
MIR181A1	MIR181A2	DUSP4
MIR181A1	MIR181A2	BACH1
MIR181A1	MIR181A2	GSDMD
MIR181A1	MIR181A2	ZFAND3
MIR181A1	MIR181A2	CHD7
MIR181A1	MIR181A2	NAP1L1
MIR181A1	MIR181A2	RBBP7
MIR181A1	MIR181A2	XIAP
MIR181A1	MIR181A2	CLASP2
MIR181A1	MIR181A2	SLC19A2
MIR181A1	MIR181A2	LPCAT1
MIR181A1	MIR181A2	TTI1
MIR181A1	MIR181A2	PPP1CB
MIR181A1	MIR181A2	VASH1
MIR181A1	MIR181A2	ZNF627
MIR181A1	MIR181A2	DIP2B
MIR181A1	MIR181A2	CCNJ
MIR181A1	MIR181A2	MCTP1
MIR181A1	MIR181A2	KIAA1109
MIR181A1	MIR181A2	CEP57
MIR181A1	MIR181A2	HIST1H3D
MIR181A1	MIR181A2	ITGB1
MIR181A1	MIR181A2	DOCK10
MIR181A1	MIR181A2	TGFBR3
MIR181A1	MIR181A2	KDELR2
MIR181A1	MIR181A2	ZNF197
MIR181A1	MIR181A2	STRN
MIR181A1	MIR181A2	MARCKSL1
